text,label
The children's park near our house is always so crowded in the evenings.,0
how do you address me,1
can you tell me how many calories are in cookies,1
please let me review all items on my mastercard from this billing period,1
were you made here,1
"Dim the lights in the drawing-room a bit, it's too bright.",1
help me unblock my account,1
can you slow down the speed in which you speak,1
What is the capital of Australia?,1
the work ended quickly however after an accident on stage,0
"Google, translate 'how are you' into Marathi for me.",1
Download the latest security patch and install it.,1
how is glue made,1
sunday school was also conducted on the premises,0
faculty of science and technology,0
does my a/c filter need to be changed,1
typically the penultimate syllable is stressed,0
what's the next holiday,1
I feel a deep sense of connection to the mountains.,0
of connection in broadcast,0
in 2003 he received the pritzker prize architectures highest honor,0
switch language for me,1
are there any vegan restaurants in my town,1
Email... from Mark... read... important one.,1
"The flight is delayed, which is annoying, but please rebook me on the next available one.",1
what is my pay,1
the most important stubs are mentioned below,0
"It seems the weather forecast was wrong again, typical.",0
queens community boards new york city,0
the eco box line was a collaborative effort of the world wildlife fund wwf and the luxury products new york company,0
i need to know if i can put a pto request in for march 10 to march 12,1
where can i find out why my card was recently declined at amazoncom,1
how late is it now in ourense,1
the of charter of,0
will you tell me my spending limit,1
We should probably get a head start on dinner preparations.,1
how's my interest rate,1
"This room desperately needs a good spring cleaning, so dusty.",0
Sift the flour before adding it to the wet ingredients.,1
"i need to change my insurance policy, how",1
am i using cruise control,1
"He is very particular about his morning coffee, nobody else can make it right.",0
milovy is immediately speculated as an assassin,0
"The kids are making so much golmaal, can't hear myself think.",0
there were 335621 housing units at an average density of,0
"Adjust the audio levels, the background music is a bit too loud.",1
The queue for the vaccine registration centre was incredibly long today.,0
he was canonized in the year 1767,0
pretzels are either soft or hard,0
differentiating the expression for anbsp we have,0
"I'm working late tonight, so order a pizza for yourself, and just leave some for me if possible.",1
This whole project feels a bit overwhelming at times.,0
"This new brand of mineral water tastes strange, prefer the old one.",0
siegel paid overtime and double time,0
this name is only newly published such an order has been recognized by very few taxonomists,0
track down my phone for me,1
Fetch the latest code from the main branch.,1
decrease the speed of your speech please,1
The air pollution levels in Delhi during Diwali are always alarming.,0
"Mr. Gupta's daughter got a scholarship to study in the UK, they were telling me.",0
"Prepare a cup of black coffee for me, no sugar.",1
Verify the credentials before granting access.,1
it won the pulitzer prize for fiction in 1981,0
julian was settled by french settlers,0
I think it's better to invest in fixed deposits right now.,0
navy to deploy robotic sub hunters,0
Investigate the cause of the server outage from last night and report back.,1
The pav bhaji at Juhu beach still tastes the same after all these years.,0
"The public transport system in this city is quite efficient, actually.",0
her birth name was not elizabethredirect139 bc romaniote may refer to,0
portable dvd players that are capable of playing dvds,0
"My car tyre got punctured on the way to work today, bad luck.",0
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",1
It's always the simple things in life that bring the most joy.,0
Tell me some interesting facts about the Indian independence movement.,1
can you tell me the date,1
it is the county seat of hand county south dakota,0
rivers a cremated,0
what does unsavory mean,1
the usda places arlington in usda plant hardiness zone,0
in what form is my name saved,1
i do not know the answer to that,1
do you know any good jokes about lawyers,1
The historical architecture in Old Delhi is truly remarkable.,0
celebrating a century of ricks athletics,0
the poem was titled america for publication,0
"Okay Google, set a timer for 15 minutes, na.",1
why are humans on earth,1
i want to be called tom,1
alpha phi omega a national co ed service fraternity,0
time zone gmt  4 does not observe dst,0
what type of gas do i need to use in this car,1
Let's finalize the presentation slides by tomorrow morning.,1
what hour and minute is it,1
what is the highest earning game on atari,1
"Could you hand me that wrench? The, uh, the small one.",1
`peter is helping the man,0
the station is located on west end road a4180 road,0
most modern blenders offer a number of possible speeds,0
to median,0
localities as defined by the shire,0
Could we reschedule the team stand-up to 10 AM instead of 9:30 AM?,1
Set a recurring weekly reminder for laundry every Sunday morning.,1
